Orthogroup,Tracheophyte,Bryophyte,Streptophyte_algae,Chlorophyte_algae,Cyanobacteria
OG0011240,1,0,0,0,0
OG0011241,1,0,0,0,0
OG0011242,1,0,0,0,0
OG0011243,1,0,0,0,0
OG0011244,1,0,0,0,0
OG0011245,1,0,0,0,0
OG0011246,1,0,0,0,0
OG0011247,1,0,0,0,0
OG0011248,1,0,0,0,0
OG0011249,1,0,0,0,0
OG0011250,1,0,0,0,0
OG0011251,1,0,0,0,0
OG0011252,1,0,0,0,0
OG0011253,1,0,0,0,0
OG0011254,1,0,0,0,0
OG0011255,1,0,0,0,0
OG0011256,1,0,0,0,0
OG0011257,1,0,0,0,0
OG0011258,1,0,0,0,0
OG0011259,1,0,0,0,0
OG0011260,0,1,0,0,0
OG0011261,0,1,1,0,0
OG0011262,0,0,0,0,1
OG0011263,1,0,0,0,0
OG0011264,1,0,0,0,0
OG0011265,0,0,1,0,0
OG0011266,0,0,1,0,0
OG0011267,0,0,1,0,0
OG0011268,0,0,1,0,0
OG0011269,0,0,1,0,0
OG0011270,0,0,1,0,0
OG0011271,0,0,1,0,0
OG0011272,0,0,1,0,0
OG0011273,0,0,1,0,0
OG0011274,0,0,1,0,0
OG0011275,0,0,1,0,0
OG0011276,0,0,1,0,0
OG0011277,0,0,1,0,0
OG0011278,0,0,1,0,0
OG0011279,0,0,1,0,0
OG0011280,1,1,1,0,0
OG0011281,0,1,0,0,0
OG0011282,0,1,0,0,0
OG0011283,0,1,0,0,0
OG0011284,0,1,0,0,0
OG0011285,0,1,0,0,0
OG0011286,0,1,0,0,0
OG0011287,1,1,0,0,0
OG0011288,0,1,0,0,0
OG0011289,0,1,0,0,0
OG0011290,1,1,0,0,0
OG0011291,1,0,0,0,0
OG0011292,1,0,0,0,0
OG0011293,1,0,0,0,0
OG0011294,1,0,0,0,0
OG0011295,1,0,0,0,0
OG0011296,1,0,0,0,0
OG0011297,1,0,0,0,0
OG0011298,1,0,0,0,0
OG0011299,1,0,0,0,0
OG0011300,1,0,0,0,0
OG0011301,1,0,0,0,0
OG0011302,1,0,0,0,0
OG0011303,1,0,0,0,0
OG0011304,1,0,0,0,0
OG0011305,1,0,0,0,0
OG0011306,1,0,0,0,0
OG0011307,1,0,0,0,0
OG0011308,1,0,0,0,0
OG0011309,1,0,0,0,0
OG0011310,1,0,0,0,0
OG0011311,1,0,0,0,0
OG0011312,1,0,0,0,0
OG0011313,1,0,0,0,0
OG0011314,1,0,0,0,0
OG0011315,1,0,0,0,0
OG0011316,1,0,0,0,0
OG0011317,1,0,0,0,0
OG0011318,1,0,0,0,0
OG0011319,1,0,0,0,0
OG0011320,1,0,0,0,0
OG0011321,0,1,0,0,0
OG0011322,0,1,0,0,0
OG0011323,0,1,0,0,0
OG0011324,0,1,0,0,0
OG0011325,0,1,0,0,0
OG0011326,0,1,0,0,0
OG0011327,0,1,0,0,0
OG0011328,0,1,0,0,0
OG0011329,0,0,1,0,0
OG0011330,0,0,1,0,0
OG0011331,0,0,1,0,0
OG0011332,0,0,0,1,0
OG0011333,0,0,0,1,0
OG0011334,0,0,0,1,0
OG0011335,0,0,0,1,0
OG0011336,1,0,0,0,0
OG0011337,1,0,0,0,0
OG0011338,1,0,0,0,0
OG0011339,1,0,0,0,0
OG0011340,1,0,0,0,0
OG0011341,1,0,0,0,0
OG0011342,1,0,0,0,0
OG0011343,1,0,0,0,0
OG0011344,1,0,0,0,0
OG0011345,1,0,0,0,0
OG0011346,1,1,0,0,0
OG0011347,1,1,0,0,0
OG0011348,1,0,0,0,0
OG0011349,1,0,0,0,0
OG0011350,1,0,0,0,0
OG0011351,1,1,1,0,0
OG0011352,1,0,0,0,0
OG0011353,1,0,0,0,0
OG0011354,1,0,0,0,0
OG0011355,1,1,1,0,0
OG0011356,1,0,0,0,0
OG0011357,1,0,0,0,0
OG0011358,1,0,1,0,0
OG0011359,1,1,0,0,0
OG0011360,1,0,0,0,0
OG0011361,1,1,1,0,0
OG0011362,1,0,0,0,0
OG0011363,1,0,0,0,0
OG0011364,1,0,0,0,0
OG0011365,1,0,1,0,0
OG0011366,1,0,0,0,0
OG0011367,1,0,0,0,0
OG0011368,1,0,1,0,0
OG0011369,1,0,0,0,0
OG0011370,1,0,0,0,0
OG0011371,1,1,1,0,0
OG0011372,1,1,0,0,0
OG0011373,1,0,0,0,0
OG0011374,1,0,1,1,0
OG0011375,1,0,0,0,0
OG0011376,1,1,0,0,0
OG0011377,1,0,0,0,0
OG0011378,1,0,1,0,0
OG0011379,1,0,0,0,0
OG0011380,1,0,0,0,0
OG0011381,1,0,0,0,0
OG0011382,1,0,0,0,0
OG0011383,1,0,0,0,0
OG0011384,1,1,0,0,0
OG0011385,1,0,0,0,0
OG0011386,1,0,0,0,0
OG0011387,1,0,0,0,0
OG0011388,1,0,0,0,0
OG0011389,1,0,0,0,0
OG0011390,1,0,0,0,0
OG0011391,1,0,0,0,0
OG0011392,1,0,0,0,0
OG0011393,1,0,0,0,0
OG0011394,1,0,0,0,0
OG0011395,1,0,0,0,0
OG0011396,1,0,1,0,0
OG0011397,1,0,0,0,0
OG0011398,1,0,0,0,0
OG0011399,1,0,0,0,0
OG0011400,1,0,0,0,0
OG0011401,1,1,1,0,0
OG0011402,1,1,0,0,0
OG0011403,1,0,0,0,0
OG0011404,1,0,0,0,0
OG0011405,1,0,0,0,0
OG0011406,1,0,0,0,0
OG0011407,1,0,0,0,0
OG0011408,1,0,0,0,0
OG0011409,1,0,0,0,0
OG0011410,1,0,0,0,0
OG0011411,1,0,0,0,0
OG0011412,1,0,0,0,0
OG0011413,1,1,0,0,0
OG0011414,1,0,0,0,0
OG0011415,1,0,0,0,0
OG0011416,1,0,0,0,0
OG0011417,0,1,0,0,0
OG0011418,0,1,1,1,0
OG0011419,1,1,1,1,0
OG0011420,0,1,0,0,0
OG0011421,0,1,1,0,0
OG0011422,0,1,0,0,0
OG0011423,1,1,0,0,0
OG0011424,0,1,0,0,0
OG0011425,0,1,0,0,0
OG0011426,1,1,0,0,0
OG0011427,1,1,1,0,0
OG0011428,1,1,0,0,0
OG0011429,1,1,0,0,0
OG0011430,0,1,0,0,0
OG0011431,0,1,0,0,0
OG0011432,0,1,0,0,0
OG0011433,0,1,0,0,0
OG0011434,1,1,1,1,0
OG0011435,1,1,1,1,1
OG0011436,0,1,1,0,0
OG0011437,0,1,0,0,0
OG0011438,0,1,1,1,0
OG0011439,0,1,1,0,1
OG0011440,0,1,0,0,0
OG0011441,0,1,1,1,0
OG0011442,0,1,1,0,0
OG0011443,1,1,1,1,0
OG0011444,1,1,1,1,0
OG0011445,0,1,1,1,1
OG0011446,1,1,0,1,0
OG0011447,1,1,1,0,0
OG0011448,1,1,1,1,0
OG0011449,1,1,1,0,0
OG0011450,0,1,0,0,0
OG0011451,1,1,1,0,0
OG0011452,0,1,0,0,0
OG0011453,1,1,1,1,0
OG0011454,1,1,1,1,0
OG0011455,0,1,0,0,0
OG0011456,1,1,0,0,0
OG0011457,1,1,1,1,0
OG0011458,1,1,1,0,0
OG0011459,1,1,1,0,0
OG0011460,1,1,1,1,0
OG0011461,1,1,0,1,0
OG0011462,0,1,1,1,0
OG0011463,0,1,0,0,0
OG0011464,1,1,1,1,0
OG0011465,0,1,1,1,0
OG0011466,1,1,1,1,0
OG0011467,0,1,1,1,0
OG0011468,0,1,0,0,0
OG0011469,0,1,0,0,0
OG0011470,1,1,1,1,0
OG0011471,1,1,0,0,0
OG0011472,1,1,0,0,0
OG0011473,0,1,0,0,0
OG0011474,1,1,0,0,0
OG0011475,1,1,1,1,0
OG0011476,0,1,1,1,0
OG0011477,1,1,1,1,0
OG0011478,0,1,0,0,0
OG0011479,0,1,0,0,0
OG0011480,0,1,0,0,0
OG0011481,1,1,0,0,0
OG0011482,1,1,1,0,0
OG0011483,1,0,0,0,0
OG0011484,1,0,0,0,0
OG0011485,1,0,0,0,0
OG0011486,1,0,0,0,0
OG0011487,1,0,0,0,0
OG0011488,1,0,0,0,0
OG0011489,1,0,0,0,0
OG0011490,1,0,0,0,0
OG0011491,1,0,0,0,0
OG0011492,1,0,0,0,0
OG0011493,1,0,0,0,0
OG0011494,1,0,0,0,0
OG0011495,1,0,0,0,0
OG0011496,1,0,0,0,0
OG0011497,1,0,0,0,0
OG0011498,1,0,0,0,0
OG0011499,1,0,0,0,0
OG0011500,1,0,0,0,0
OG0011501,1,0,0,0,0
OG0011502,1,0,0,0,0
OG0011503,1,0,0,0,0
OG0011504,1,0,0,0,0
OG0011505,1,0,0,0,0
OG0011506,1,0,0,0,0
OG0011507,1,0,0,0,0
OG0011508,1,0,0,0,0
OG0011509,1,0,0,0,0
OG0011510,1,0,0,0,0
OG0011511,1,0,0,0,0
OG0011512,1,0,0,0,0
OG0011513,1,1,1,0,1
OG0011514,1,0,0,0,0
OG0011515,1,0,0,0,0
OG0011516,1,0,0,0,0
OG0011517,1,0,0,0,0
OG0011518,1,0,0,0,0
OG0011519,1,0,0,0,0
OG0011520,1,0,0,0,0
OG0011521,1,0,0,0,0
OG0011522,1,0,0,0,0
OG0011523,1,0,0,0,0
OG0011524,1,0,0,0,0
OG0011525,1,0,0,0,0
OG0011526,1,0,0,0,0
OG0011527,1,1,0,0,0
OG0011528,1,0,0,0,0
OG0011529,1,0,0,0,0
OG0011530,1,0,0,0,0
OG0011531,1,0,0,0,0
OG0011532,1,0,1,0,0
OG0011533,1,0,0,0,0
OG0011534,1,1,1,1,0
OG0011535,1,0,0,0,0
OG0011536,1,0,0,0,0
OG0011537,1,0,0,1,0
OG0011538,1,0,0,0,0
OG0011539,1,0,0,0,0
OG0011540,1,0,0,0,0
OG0011541,1,1,1,0,0
OG0011542,1,0,0,0,0
OG0011543,1,0,0,0,0
OG0011544,1,0,0,0,0
OG0011545,1,1,1,0,0
OG0011546,1,0,0,0,0
OG0011547,1,0,0,0,0
OG0011548,1,0,0,0,1
OG0011549,1,0,0,1,1
OG0011550,1,1,1,1,1
OG0011551,1,0,1,0,1
OG0011552,1,0,0,0,1
OG0011553,1,1,1,1,0
OG0011554,1,1,1,1,0
OG0011555,1,0,1,0,1
OG0011556,1,1,1,0,1
OG0011557,1,1,1,1,1
OG0011558,1,0,0,0,0
OG0011559,1,0,0,0,0
OG0011560,1,0,0,0,0
OG0011561,1,1,1,1,0
OG0011562,1,0,0,0,0
OG0011563,1,0,1,0,0
OG0011564,1,1,1,1,0
OG0011565,1,0,0,0,0
OG0011566,1,0,0,0,0
OG0011567,1,0,0,0,0
OG0011568,1,0,0,0,0
OG0011569,1,0,0,0,0
OG0011570,1,0,0,0,0
OG0011571,1,0,0,0,0
OG0011572,1,0,0,0,0
OG0011573,1,0,0,0,0
OG0011574,1,0,0,0,0
OG0011575,1,0,0,0,0
OG0011576,1,0,0,0,0
OG0011577,1,0,0,0,0
OG0011578,1,0,0,0,0
OG0011579,1,0,0,0,0
OG0011580,1,0,0,0,0
OG0011581,1,0,0,0,0
OG0011582,1,0,0,0,0
OG0011583,1,0,0,0,0
OG0011584,1,0,0,0,0
OG0011585,1,0,0,0,0
OG0011586,1,0,0,0,0
OG0011587,1,0,0,0,0
OG0011588,1,0,0,0,0
OG0011589,1,0,0,1,0
OG0011590,1,0,0,0,0
OG0011591,1,0,0,0,0
OG0011592,1,0,0,0,0
OG0011593,1,0,1,0,0
OG0011594,0,1,1,1,0
OG0011595,0,0,1,0,0
OG0011596,0,1,1,0,0
OG0011597,0,0,1,0,0
OG0011598,0,0,1,0,0
OG0011599,0,1,1,1,1
OG0011600,0,0,1,0,0
OG0011601,0,0,1,1,0
OG0011602,0,0,1,0,0
OG0011603,0,0,1,0,0
OG0011604,0,1,1,1,0
OG0011605,0,0,1,0,0
OG0011606,0,1,1,1,0
OG0011607,0,0,1,0,0
OG0011608,0,0,1,0,0
OG0011609,0,1,1,0,0
OG0011610,0,1,1,1,0
OG0011611,1,1,1,1,0
OG0011612,1,1,1,1,0
OG0011613,0,1,1,0,0
OG0011614,0,1,1,1,0
OG0011615,0,1,1,0,0
OG0011616,0,0,1,0,0
OG0011617,0,0,0,1,0
OG0011618,0,0,0,1,0
OG0011619,0,0,0,1,0
OG0011620,0,0,0,1,1
OG0011621,0,0,1,1,0
OG0011622,0,0,0,1,0
OG0011623,0,0,0,1,0
OG0011624,0,0,0,1,0
OG0011625,0,0,1,1,0
OG0011626,0,0,0,1,0
OG0011627,0,0,0,1,0
OG0011628,0,0,1,1,0
OG0011629,0,0,0,1,0
OG0011630,0,0,0,1,0
OG0011631,1,0,0,1,0
OG0011632,0,0,0,1,0
OG0011633,0,0,0,1,0
OG0011634,0,0,0,1,1
OG0011635,0,0,0,1,0
OG0011636,0,0,0,1,1
OG0011637,0,0,1,1,0
OG0011638,0,0,0,1,0
OG0011639,0,1,1,1,0
OG0011640,0,1,1,1,1
OG0011641,0,1,1,1,0
OG0011642,0,0,1,1,0
OG0011643,0,0,1,1,0
OG0011644,0,1,1,1,1
OG0011645,0,0,1,1,0
OG0011646,0,1,1,1,0
OG0011647,0,1,1,1,0
OG0011648,0,0,1,1,1
OG0011649,0,0,1,1,0
OG0011650,0,0,1,1,0
OG0011651,0,0,0,1,0
OG0011652,0,1,1,1,1
OG0011653,0,0,1,1,1
OG0011654,0,0,1,1,0
OG0011655,0,0,0,1,1
OG0011656,0,0,0,1,0
OG0011657,0,0,0,1,0
OG0011658,1,0,1,1,0
OG0011659,0,0,1,0,0
OG0011660,0,0,1,1,0
OG0011661,0,1,1,0,0
OG0011662,1,1,1,1,0
OG0011663,0,0,0,1,0
OG0011664,1,1,0,1,0
OG0011665,1,0,1,1,0
OG0011666,0,0,1,1,1
OG0011667,0,0,0,0,1
OG0011668,0,0,0,0,1
OG0011669,0,0,0,0,1
OG0011670,1,0,0,0,0
OG0011671,1,0,0,0,0
OG0011672,1,0,0,0,0
OG0011673,1,0,0,0,0
OG0011674,1,1,0,0,0
OG0011675,1,0,0,0,0
OG0011676,1,0,0,0,0
OG0011677,1,0,0,0,0
OG0011678,1,0,1,0,0
OG0011679,1,0,1,0,0
OG0011680,1,0,0,0,0
OG0011681,0,0,1,0,0
OG0011682,0,0,1,0,0
OG0011683,0,0,1,0,0
OG0011684,0,0,1,0,0
OG0011685,0,0,1,0,0
OG0011686,0,1,1,0,0
OG0011687,0,1,1,1,0
OG0011688,0,0,1,0,0
OG0011689,1,0,0,0,0
OG0011690,1,0,0,0,0
OG0011691,1,0,0,0,0
OG0011692,1,1,0,0,0
OG0011693,1,0,0,0,0
OG0011694,1,0,0,0,0
OG0011695,1,0,0,0,0
OG0011696,1,0,0,0,0
OG0011697,1,0,0,0,0
OG0011698,1,0,0,0,0
OG0011699,1,0,0,0,0
OG0011700,1,0,0,0,0
OG0011701,0,1,0,0,0
OG0011702,0,1,0,0,0
OG0011703,0,1,0,0,0
OG0011704,0,1,0,0,0
OG0011705,0,1,0,0,0
OG0011706,0,1,0,0,0
OG0011707,0,1,0,0,0
OG0011708,1,1,0,0,0
OG0011709,1,0,0,0,0
OG0011710,1,0,0,0,0
OG0011711,1,0,0,0,0
OG0011712,1,0,0,0,0
OG0011713,1,0,0,0,0
OG0011714,1,0,0,0,0
OG0011715,1,0,0,0,0
OG0011716,1,0,0,0,0
OG0011717,1,0,0,0,0
OG0011718,1,0,0,0,0
OG0011719,1,0,0,0,0
OG0011720,1,0,1,0,0
OG0011721,1,0,0,0,0
OG0011722,1,0,0,0,0
OG0011723,1,0,0,0,0
OG0011724,1,0,0,0,0
OG0011725,1,0,0,0,0
OG0011726,1,0,0,0,0
OG0011727,1,0,0,0,0
OG0011728,1,0,0,0,0
OG0011729,1,0,0,0,0
OG0011730,1,0,0,0,0
OG0011731,1,0,0,0,0
OG0011732,1,0,0,0,0
OG0011733,1,0,1,0,0
OG0011734,0,0,1,0,0
OG0011735,0,0,1,1,0
OG0011736,1,0,1,0,0
OG0011737,0,1,1,0,0
OG0011738,0,0,0,0,1
OG0011739,1,0,0,0,0
OG0011740,1,0,0,0,0
OG0011741,1,0,0,0,0
OG0011742,1,0,0,0,0
OG0011743,1,0,0,0,0
OG0011744,1,0,0,0,0
OG0011745,1,0,0,0,0
OG0011746,0,0,0,0,1
OG0011747,0,0,1,0,0
OG0011748,0,0,1,0,0
OG0011749,0,0,1,0,0
OG0011750,0,0,1,0,0
OG0011751,0,0,1,0,0
OG0011752,0,0,1,0,0
OG0011753,0,0,1,0,0
OG0011754,0,0,1,0,0
OG0011755,0,0,1,0,0
OG0011756,0,0,1,0,0
OG0011757,1,0,1,0,0
OG0011758,0,1,0,0,0
OG0011759,0,1,0,0,0
OG0011760,0,1,0,0,0
OG0011761,0,1,0,0,0
OG0011762,0,1,0,0,0
OG0011763,0,1,0,0,0
OG0011764,0,1,0,0,0
OG0011765,0,1,0,0,0
OG0011766,1,0,0,0,0
OG0011767,1,0,0,0,0
OG0011768,1,0,0,0,0
OG0011769,1,0,0,0,0
OG0011770,1,0,0,0,0
OG0011771,1,0,0,0,0
OG0011772,1,0,0,0,0
OG0011773,1,0,0,0,0
OG0011774,1,0,0,0,0
OG0011775,1,0,0,0,0
OG0011776,1,0,0,0,0
OG0011777,1,0,0,0,0
OG0011778,1,0,0,0,0
OG0011779,1,0,0,0,0
OG0011780,1,0,0,0,0
OG0011781,1,0,0,0,0
OG0011782,1,0,0,0,0
OG0011783,1,0,0,0,0
OG0011784,1,0,0,0,0
OG0011785,1,0,0,0,0
OG0011786,1,0,0,0,0
OG0011787,1,0,0,0,0
OG0011788,1,0,0,0,0
OG0011789,1,0,0,0,0
OG0011790,1,0,0,0,0
OG0011791,1,0,0,0,0
OG0011792,1,0,0,0,0
OG0011793,1,0,0,0,0
OG0011794,1,0,0,0,0
OG0011795,1,0,0,0,0
OG0011796,1,0,0,0,0
OG0011797,1,0,0,0,0
OG0011798,1,0,0,0,0
OG0011799,1,0,0,0,0
OG0011800,1,0,0,0,0
OG0011801,1,1,0,0,0
OG0011802,0,1,0,0,0
OG0011803,0,1,0,0,0
OG0011804,0,1,0,0,0
OG0011805,0,1,0,0,0
OG0011806,0,1,0,0,0
OG0011807,0,1,0,0,0
OG0011808,0,1,0,0,0
OG0011809,0,1,0,0,0
OG0011810,0,1,0,0,0
OG0011811,0,1,0,0,0
OG0011812,0,1,0,0,0
OG0011813,0,1,0,0,0
OG0011814,0,1,0,0,0
OG0011815,0,1,0,0,0
OG0011816,0,1,0,0,0
OG0011817,1,0,0,0,0
OG0011818,0,0,1,0,0
OG0011819,0,0,1,0,0
OG0011820,0,0,1,0,0
OG0011821,0,0,1,0,0
OG0011822,0,0,0,1,0
OG0011823,0,0,0,1,0
OG0011824,1,0,0,0,0
OG0011825,1,1,0,0,0
OG0011826,1,0,0,0,0
OG0011827,1,0,0,0,0
OG0011828,1,0,0,0,0
OG0011829,1,0,0,0,0
OG0011830,1,0,0,0,0
OG0011831,1,0,0,0,0
OG0011832,1,0,0,0,0
OG0011833,1,0,0,0,0
OG0011834,1,0,0,0,0
OG0011835,1,0,0,0,0
OG0011836,1,0,0,0,0
OG0011837,1,0,0,0,0
OG0011838,1,0,1,0,0
OG0011839,1,0,0,0,0
OG0011840,1,0,0,0,0
OG0011841,1,0,0,0,0
OG0011842,1,0,0,0,0
OG0011843,1,1,1,0,0
OG0011844,1,0,0,0,0
OG0011845,1,0,0,0,0
OG0011846,1,0,0,0,0
OG0011847,1,0,1,0,0
OG0011848,1,0,0,0,0
OG0011849,1,0,0,0,0
OG0011850,1,0,0,0,0
OG0011851,1,0,0,0,0
OG0011852,1,0,0,0,0
OG0011853,1,0,0,0,0
OG0011854,1,0,0,0,0
OG0011855,1,0,0,0,0
OG0011856,1,0,0,0,0
OG0011857,1,0,0,0,0
OG0011858,1,0,0,0,0
OG0011859,1,0,0,0,0
OG0011860,1,0,0,0,0
OG0011861,1,0,0,0,0
OG0011862,1,0,0,0,0
OG0011863,1,1,0,1,0
OG0011864,1,0,0,0,0
OG0011865,1,0,0,0,0
OG0011866,1,0,0,0,0
OG0011867,1,0,0,0,0
OG0011868,1,1,0,0,0
OG0011869,1,0,0,0,0
OG0011870,1,0,0,0,0
OG0011871,1,0,0,0,0
OG0011872,1,1,1,0,0
OG0011873,1,1,1,0,0
OG0011874,1,0,0,0,0
OG0011875,1,0,0,0,0
OG0011876,1,0,0,0,0
OG0011877,1,0,0,0,0
OG0011878,1,0,0,0,0
OG0011879,1,0,0,0,0
OG0011880,1,0,0,0,0
OG0011881,1,0,0,0,0
OG0011882,1,1,1,0,0
OG0011883,1,0,0,0,0
OG0011884,1,0,0,0,0
OG0011885,1,0,0,0,0
OG0011886,1,0,0,0,0
OG0011887,1,0,0,0,0
OG0011888,1,0,0,0,0
OG0011889,1,0,0,0,0
OG0011890,1,0,0,0,0
OG0011891,1,0,0,0,0
OG0011892,1,0,0,0,0
OG0011893,1,0,0,0,0
OG0011894,1,0,0,0,0
OG0011895,1,0,0,0,0
OG0011896,0,1,0,0,0
OG0011897,0,1,0,0,0
OG0011898,0,1,0,0,0
OG0011899,0,1,1,0,0
OG0011900,0,1,0,0,0
OG0011901,0,1,0,0,0
OG0011902,0,1,0,0,0
OG0011903,0,1,0,0,0
OG0011904,1,1,1,0,0
OG0011905,1,1,1,0,0
OG0011906,0,1,0,0,0
OG0011907,1,1,0,0,0
OG0011908,1,1,0,0,0
OG0011909,0,1,0,0,0
OG0011910,0,1,0,0,0
OG0011911,0,1,0,0,0
OG0011912,0,1,0,0,0
OG0011913,0,1,1,0,0
OG0011914,0,1,1,1,0
OG0011915,1,1,0,0,0
OG0011916,0,1,0,0,0
OG0011917,0,1,0,0,0
OG0011918,1,1,0,1,0
OG0011919,1,1,1,1,0
OG0011920,1,1,0,0,0
OG0011921,0,1,1,0,0
OG0011922,1,1,0,0,0
OG0011923,0,1,1,0,0
OG0011924,0,1,0,0,0
OG0011925,1,1,1,0,0
OG0011926,0,1,0,1,0
OG0011927,0,1,0,0,0
OG0011928,1,1,0,0,0
OG0011929,1,1,1,1,0
OG0011930,1,1,1,0,0
OG0011931,1,1,0,0,0
OG0011932,0,1,1,1,0
OG0011933,1,1,1,1,0
OG0011934,0,1,0,0,0
OG0011935,1,1,1,1,0
OG0011936,1,1,1,1,0
OG0011937,1,1,1,0,0
OG0011938,1,1,1,1,0
OG0011939,1,1,1,0,0
OG0011940,1,1,0,0,0
OG0011941,1,1,0,0,0
OG0011942,0,1,0,0,0
OG0011943,1,1,1,0,0
OG0011944,1,1,1,1,0
OG0011945,0,1,1,0,0
OG0011946,1,1,0,0,0
OG0011947,1,1,1,0,0
OG0011948,0,1,0,0,0
OG0011949,1,1,0,0,0
OG0011950,1,1,1,1,0
OG0011951,1,1,0,0,0
OG0011952,1,1,0,1,1
OG0011953,1,1,1,1,1
OG0011954,1,1,1,1,1
OG0011955,0,1,1,0,0
OG0011956,1,1,1,0,0
OG0011957,1,0,0,0,0
OG0011958,1,0,0,0,0
OG0011959,1,0,0,0,0
OG0011960,1,0,0,0,0
OG0011961,1,0,0,0,0
OG0011962,1,0,0,0,0
OG0011963,1,0,0,0,0
OG0011964,1,0,0,0,0
OG0011965,1,0,0,0,0
OG0011966,1,0,0,0,0
OG0011967,1,0,0,0,0
OG0011968,1,0,0,0,0
OG0011969,1,1,1,0,0
OG0011970,1,0,0,0,0
OG0011971,1,0,0,0,0
OG0011972,1,0,0,0,0
OG0011973,1,0,0,0,0
OG0011974,1,0,0,0,0
OG0011975,1,0,0,0,0
OG0011976,1,0,0,0,0
OG0011977,1,0,0,0,0
OG0011978,1,0,0,0,0
OG0011979,1,0,0,0,0
OG0011980,1,0,0,0,0
OG0011981,1,0,0,0,0
OG0011982,1,0,0,0,0
OG0011983,1,0,0,0,0
OG0011984,1,0,0,0,0
OG0011985,1,0,0,0,0
OG0011986,1,0,0,0,0
OG0011987,1,0,1,0,0
OG0011988,1,1,0,0,0
OG0011989,1,0,0,0,0
OG0011990,1,0,0,0,0
OG0011991,1,0,0,0,0
OG0011992,1,0,1,0,0
OG0011993,1,0,0,0,0
OG0011994,1,0,0,0,0
OG0011995,1,0,0,0,0
OG0011996,1,0,0,0,0
OG0011997,1,0,0,0,0
OG0011998,1,0,0,0,0
OG0011999,1,0,0,0,0
OG0012000,1,0,0,0,0
OG0012001,1,0,0,0,0
OG0012002,1,0,0,0,0
OG0012003,1,0,0,0,0
OG0012004,1,0,0,0,0
OG0012005,1,0,0,0,0
OG0012006,1,0,0,0,0
OG0012007,1,0,0,0,0
OG0012008,1,0,0,0,0
OG0012009,1,0,1,0,1
OG0012010,1,1,0,0,0
OG0012011,1,1,1,0,0
OG0012012,1,0,0,0,0
OG0012013,1,0,0,0,0
OG0012014,1,1,1,1,0
OG0012015,1,0,0,0,0
OG0012016,1,1,1,1,0
OG0012017,1,1,1,1,0
OG0012018,1,1,0,0,1
OG0012019,1,0,0,0,0
OG0012020,1,0,0,0,0
OG0012021,1,1,0,1,0
OG0012022,1,1,1,1,0
OG0012023,1,1,1,0,0
OG0012024,1,0,0,0,0
OG0012025,1,0,1,1,0
OG0012026,1,0,1,1,0
OG0012027,1,1,1,1,0
OG0012028,1,0,0,0,0
OG0012029,1,1,0,0,0
OG0012030,1,0,0,0,0
OG0012031,1,0,1,0,1
OG0012032,1,0,0,0,1
OG0012033,1,0,0,1,1
OG0012034,1,0,0,0,1
OG0012035,1,0,0,1,1
OG0012036,1,0,0,0,0
OG0012037,1,1,1,0,0
OG0012038,1,1,1,0,0
OG0012039,1,0,0,0,0
OG0012040,1,0,0,0,0
OG0012041,1,0,0,0,0
OG0012042,1,0,0,0,0
OG0012043,1,0,0,0,0
OG0012044,1,0,0,0,0
OG0012045,1,0,0,0,0
OG0012046,1,0,0,0,0
OG0012047,1,0,0,0,0
OG0012048,1,0,0,0,0
OG0012049,1,0,0,0,0
OG0012050,1,0,0,0,0
OG0012051,1,0,0,0,0
OG0012052,1,0,0,0,0
OG0012053,1,0,0,0,0
OG0012054,1,0,0,0,0
OG0012055,1,0,0,0,0
OG0012056,1,0,0,0,0
OG0012057,1,0,0,0,0
OG0012058,1,0,0,0,0
OG0012059,1,0,0,0,0
OG0012060,1,0,0,0,0
OG0012061,1,0,0,1,0
OG0012062,1,0,0,0,0
OG0012063,1,0,0,0,0
OG0012064,1,0,0,0,0
OG0012065,1,0,0,0,0
OG0012066,1,0,0,0,0
OG0012067,1,0,0,0,0
OG0012068,1,0,0,0,0
OG0012069,1,0,0,0,0
OG0012070,1,0,0,0,0
OG0012071,1,0,0,0,0
OG0012072,1,0,0,0,0
OG0012073,1,0,0,0,0
OG0012074,1,0,0,0,0
OG0012075,1,0,0,0,0
OG0012076,1,0,0,0,0
OG0012077,1,0,0,0,0
OG0012078,1,0,0,0,0
OG0012079,0,0,1,0,0
OG0012080,0,0,1,0,0
OG0012081,0,0,1,0,0
OG0012082,0,1,1,0,1
OG0012083,0,0,1,0,0
OG0012084,0,0,1,0,0
OG0012085,0,0,1,0,0
OG0012086,0,0,1,0,0
OG0012087,0,1,1,0,1
OG0012088,0,0,1,0,0
OG0012089,0,0,1,0,0
OG0012090,0,0,1,1,1
OG0012091,0,1,1,0,0
OG0012092,0,0,1,0,0
OG0012093,0,0,1,1,1
OG0012094,0,0,1,1,0
OG0012095,0,0,1,1,0
OG0012096,0,0,1,0,0
OG0012097,0,0,1,0,0
OG0012098,0,1,1,0,0
OG0012099,0,1,1,1,0
OG0012100,0,1,1,1,0
OG0012101,0,0,1,0,0
OG0012102,0,0,1,1,0
OG0012103,0,1,1,1,0
OG0012104,0,1,1,0,0
OG0012105,0,1,1,1,0
OG0012106,0,1,1,0,0
OG0012107,0,1,1,1,0
OG0012108,1,0,1,0,0
OG0012109,0,1,1,1,0
OG0012110,0,0,0,1,0
